id,regionname,countryname,prodline,lendinginstr,productlinetype,status,project_name,boardapprovaldate,totalamt,countryname2
P164445,Africa,Republic of Malawi,RE,Investment Project Financing,L,Active,Second Agriculture Sector Wide Approach Support Project,2018,0,Malawi
P165114,Middle East and North Africa,Republic of Iraq,PE,Investment Project Financing,L,Active,Iraq Emergency Social Stabilization and Resilience Project,2018,200000000,Iraq
P165493,South Asia,Republic of India,PE,Investment Project Financing,L,Active,National Nutrition Mission (also known as ICDS Systems Strengthening and Nutrition Improvement Project: Additional Financing),2018,200000000,India
P159974,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Active,Enhancement and Strengthening of Power Transmission Network in Eastern Region,2018,450640000,Bangladesh
P166177,Latin America and Caribbean,Republic of Colombia,PE,Investment Project Financing,L,Active,Additional Financing for Access and Quality in Higher Education Project - PACES,2018,160000000,Colombia
P162095,South Asia,Islamic Republic of Pakistan,PE,Investment Project Financing,L,Active,Pakistan Housing Finance Project,2018,145000000,Pakistan
P163250,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Active,Sustainable Enterprise Project,2018,110000000,Bangladesh
P157987,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Active,National Strategy for Development of Statistics Implementation Support,2018,15000000,Bangladesh
P160615,South Asia,Islamic  Republic of Afghanistan,PE,Investment Project Financing,L,Active,Afghanistan Sehatmandi Project,2018,140000000,Afghanistan
P161348,South Asia,Islamic  Republic of Afghanistan,PE,Investment Project Financing,L,Active,Modernizing Afghan State-Owned Banks Project,2018,40000000,Afghanistan
P156894,South Asia,Islamic  Republic of Afghanistan,PE,Investment Project Financing,L,Active,Afghanistan Digital CASA Project,2018,51000000,Afghanistan
P165684,South Asia,Islamic Republic of Pakistan,RE,Investment Project Financing,L,Active,Digital Jobs in Khyber Pakhtunkhwa,2018,0,Pakistan
P164660,Latin America and Caribbean,Republic of Peru,RE,Investment Project Financing,L,Active,PE - Building Higher Standards for the National Statistical System,2018,0,Peru
P151909,Africa,Republic of Mali,PE,Investment Project Financing,L,Active,Mali - Economic & Environmental Rehabilitation of the Niger River,2018,27800000,Mali
P157054,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Madhya Pradesh Rural Connectivity project,2018,210000000,India
P157836,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Meghalaya Community-led Landscapes Management Project,2018,48000000,India
P163181,Europe and Central Asia,Ukraine,RE,Investment Project Financing,L,Active, Statistical Methodology Development and Capacity Building in Conditions of Armed Conflict in Ukraine,2018,0,Ukraine
P165551,Latin America and Caribbean,Republic of Haiti,GE,Investment Project Financing,L,Active,Resilient Productive Landscapes in Haiti,2018,0,Haiti
P162908,Latin America and Caribbean,Republic of Haiti,PE,Investment Project Financing,L,Active,Resilient Productive Landscapes in Haiti,2018,15000000,Haiti
P160641,Africa,Republic of Mali,PE,Investment Project Financing,L,Active,Mali Livestock Sector Development Support Project (PADEL-M),2018,60000000,Mali
P164845,Africa,Republic of Rwanda,PE,Investment Project Financing,L,Active,Rwanda Stunting Prevention and Reduction Project,2018,25000000,Rwanda
P160408,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Maharashtra Project on Climate Resilient Agriculture,2018,420000000,India
P165120,Latin America and Caribbean,Republic of Guatemala,RE,Investment Project Financing,L,Active,Building Statistical Capacities in the Ministry of Education,2018,0,Guatemala
P160680,Latin America and Caribbean,Republic of Colombia,RE,Investment Project Financing,L,Active,Sustainable Low-Carbon Development in Orinoquia region Project,2018,0,Colombia
P164458,Other,World,RE,Investment Project Financing,L,Active,International Statistical Institute (ISI) : Support Developing Countries' Participation in Conferences; Workshops and Short Course,2018,0,World
P163108,Middle East and North Africa,Republic of Iraq,PE,Investment Project Financing,L,Active,Iraq Social Fund for Development,2018,300000000,Iraq
P160819,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Active,Cash Transfer Modernization Project,2018,300000000,Bangladesh
P162094,Middle East and North Africa,Republic of Iraq,PE,Investment Project Financing,L,Active,Baghdad Water Supply and Sewerage Improvement Project,2018,210000000,Iraq
P157097,Africa,Republic of Senegal,PE,Program-for-Results Financing,L,Active,Municipal and Agglomerations Support Program,2018,110000000,Senegal
P162111,Africa,Republic of Liberia,PE,Development Policy Lending,L,Closed,Liberia Fourth Poverty Reduction Support Development Policy Operation,2018,20000000,Liberia
P164033,South Asia,Islamic Republic of Pakistan,RE,Investment Project Financing,L,Active,Strengthening of External Debt Management in EAD,2018,0,Pakistan
P166641,Other,World,RE,Investment Project Financing,L,Closed,EBRD - Transfer Agreement,2018,0,World
P158146,South Asia,Republic of India,PE,Program-for-Results Financing,L,Active,Uttarakhand Water Supply Program for Peri Urban Areas,2018,120000000,India
P161588,East Asia and Pacific,Republic of Indonesia,MT,Investment Project Financing,L,Active,Indonesia: HCFC Phase-out in the PU Foam Sector: Additional Financing for Stage 2,2017,0,Indonesia
P161703,South Asia,Islamic Republic of Pakistan,RE,Investment Project Financing,L,Active,Additonal Financing to Khyber Pakhtunkhwa: Enhanced Nutrition to Mothers and Children Project,2017,0,Pakistan
P163794,Africa,Republic of Malawi,PE,Investment Project Financing,L,Active,Lilongwe Water and Sanitation Project,2017,100000000,Malawi
P163958,Africa,Republic of Zambia,GU,Investment Project Financing,L,Active,Second Scaling Solar Guarantee,2017,2800000,Zambia
P163541,Africa,Republic of Mozambique,PE,Program-for-Results Financing,L,Active,Mozambique Primary Health Care Strengthening Program,2017,80000000,Mozambique
P157343,Africa,Republic of Ghana,PE,Development Policy Lending,L,Closed,Second Macroeconomic Stability for competitiveness and Growth,2017,200000000,Ghana
P146936,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Uttar Pradesh Pro-Poor Tourism Development Project,2017,40000000,India
P159655,South Asia,Islamic  Republic of Afghanistan,PE,Investment Project Financing,L,Active,Fiscal Performance Improvement Support Project (FSP):,2017,25000000,Afghanistan
P154987,South Asia,Islamic Republic of Pakistan,PE,Investment Project Financing,L,Active,National Transmission Modernization I Project,2017,425000000,Pakistan
P157507,South Asia,Islamic Republic of Pakistan,PE,Program-for-Results Financing,L,Active,PFM and accountability to support service delivery PforR,2017,400000000,Pakistan
P160943,South Asia,People's Republic of Bangladesh,PE,Program-for-Results Financing,L,Active,Transforming Secondary Education for Results Operation,2017,510000000,Bangladesh
P162646,Africa,Republic of Rwanda,PE,Investment Project Financing,L,Active,Strengthening Social Protection Project,2017,80000000,Rwanda
P163677,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Active,Safety Net Systems for the Poorest (Additional Financing),2017,245000000,Bangladesh
P162446,South Asia,Islamic Republic of Pakistan,PE,Program-for-Results Financing,L,Active,Punjab Agriculture and Rural Transformation P4R Program,2017,300000000,Pakistan
P161642,Latin America and Caribbean,Republic of Colombia,PE,Development Policy Lending,L,Closed,Second Sustainable Development and Green Growth DPL,2017,500000000,Colombia
P156880,Latin America and Caribbean,Republic of Colombia,PE,Investment Project Financing,L,Active,Enhancing Waterway Connectivity and Water Service Provision in Colombia&#8217;s Plan Pazcifico,2017,41900000,Colombia
P161241,Africa,Republic of Mozambique,RE,Investment Project Financing,L,Active, Dedicated Grant Mechanism for Local Communities,2017,0,Mozambique
P162671,Africa,Republic of Rwanda,PE,Development Policy Lending,L,Closed,Rwanda Energy Sector Development Policy Loan,2017,125000000,Rwanda
P157702,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Tamil Nadu Rural Transformation Project (TNRTP),2017,100000000,India
P158092,Africa,Republic of Rwanda,RE,Investment Project Financing,L,Active,Rwanda Feeder Roads Development Project - Additional Finance,2017,0,Rwanda
P158522,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Tamil Nadu Irrigated Agriculture Modernization Project,2017,318000000,India
P157736,South Asia,Islamic Republic of Pakistan,PE,Investment Project Financing,L,Active,Additional Financing for Punjab Irrigated Agriculture Productivity Program Project,2017,130000000,Pakistan
P163525,South Asia,Islamic  Republic of Afghanistan,RE,Investment Project Financing,L,Active,Second Additional Financing for the Afghanistan Rural Enterprise Development Project,2017,0,Afghanistan
P163358,Africa,Republic of Rwanda,RE,Investment Project Financing,L,Active,Improving the Efficiency and Sustainability of Charcoal and Woodfuel Value Chains,2017,0,Rwanda
P160152,Europe and Central Asia,Georgia,PE,Investment Project Financing,L,Active,East West Highway Corridor Improvement Project Additional Financing,2017,20000000,Georgia
P163245,Africa,Republic of Malawi,RE,Investment Project Financing,L,Active, Malawi Strategic Program for Climate Resilience,2017,0,Malawi
P164190,Middle East and North Africa,Republic of Yemen,PE,Investment Project Financing,L,Active,Yemen Integrated Urban Services Emergency Project,2017,150000000,Yemen
P161683,Africa,Republic of Mozambique,PE,Investment Project Financing,L,Active,Mining and Gas Technical Assistance Additional Financing,2017,28000000,Mozambique
P161475,East Asia and Pacific,Republic of Indonesia,PE,Development Policy Lending,L,Closed,Indonesia Fiscal Reform DPL 2,2017,300000000,Indonesia
P161515,Middle East and North Africa,Republic of Iraq,PE,Investment Project Financing,L,Active,Emergency Operation for Development Project - Additional Financing,2017,400000000,Iraq
P158003,Latin America and Caribbean,Republic of Colombia,GE,Investment Project Financing,L,Active,Additional Financing Forest Conservation and Sustainability in the Heart of the Colombian Amazon Project,2017,0,Colombia
P163029,Africa,Republic of Uganda,RE,Investment Project Financing,L,Active, LSMS-ISA Uganda National Panel Survey,2017,0,Uganda
P156719,Latin America and Caribbean,Republic of Haiti,RE,Investment Project Financing,L,Active,Haiti: Renewable Energy for All,2017,0,Haiti
P154351,Latin America and Caribbean,Republic of Haiti,RE,Investment Project Financing,L,Active,Haiti Modern Energy Services For All,2017,0,Haiti
P158769,South Asia,Islamic Republic of Pakistan,RE,Investment Project Financing,L,Active,Sindh-Multi-Sectoral Action for Nutrition (MSAN),2017,0,Pakistan
P163582,Africa,Republic of Malawi,GE,Investment Project Financing,L,Active,Lower Shire Valley Landscape Project,2017,0,Malawi
P158805,Africa,Republic of Malawi,PE,Investment Project Financing,L,Active,Shire Valley Transformation Project - Phase 1,2017,160000000,Malawi
P162893,Africa,Republic of Liberia,PE,Investment Project Financing,L,Active,Liberia Land Administration Project,2017,7000000,Liberia
P158249,Africa,Republic of Mozambique,PE,Investment Project Financing,L,Active,Power Efficiency and Reliability Improvement Project (PERIP),2017,150000000,Mozambique
P160941,South Asia,Islamic Republic of Pakistan,PE,Investment Project Financing,L,Active,FATA Temporarily Displaced Persons Emergency Recovery Project,2017,114000000,Pakistan
P160083,Africa,Republic of Kenya,PE,Investment Project Financing,L,Active,Kenya  Secondary Education Quality Improvement Project,2017,200000000,Kenya
P161387,Africa,Republic of Kenya,PE,Program-for-Results Financing,L,Active,Program to Strengthen Governance for Enabling Service Delivery and Public Investment in Kenya (GESDeK),2017,150000000,Kenya
P160331,South Asia,Republic of India,PE,Program-for-Results Financing,L,Active,Odisha Higher Education Program for Excellence and Equity,2017,119000000,India
P155617,South Asia,Republic of India,PE,Investment Project Financing,L,Active,Assam Agribusiness and Rural Transformation Project,2017,200000000,India
P158570,Africa,Republic of Zambia,PE,Investment Project Financing,L,Active,Zambia Education Enhancement Project,2017,60000000,Zambia
P164466,Middle East and North Africa,Republic of Yemen,PE,Investment Project Financing,L,Active,Yemen Emergency Health and Nutrition Project Second Additional Financing,2017,200000000,Yemen
P164301,Africa,Republic of Kenya,RE,Investment Project Financing,L,Active,Case Study on Integrated Delivery of Selected Non-Communicable Diseases in Kenya,2017,0,Kenya
P163267,South Asia,Islamic  Republic of Afghanistan,RE,Investment Project Financing,L,Active, Women's Economic Empowerment National Priority Program,2017,0,Afghanistan
